dataset,count,method,dimensions,rho.euclidean
TabulaMuris_Tongue_FACS,counts,bd,2,0.17721899373512856
TabulaMuris_Tongue_FACS,counts,bd,16,0.40219193951040927
TabulaMuris_Tongue_FACS,counts,bd,96,0.3478951150715826
TabulaMuris_Tongue_FACS,counts,bd,8,0.416727151890536
TabulaMuris_Tongue_FACS,counts,bd,48,0.39486068120052775
TabulaMuris_Tongue_FACS,counts,lda,4,0.37501325973360955
TabulaMuris_Tongue_FACS,counts,lda,32,0.4614817012464046
TabulaMuris_Tongue_FACS,counts,lda,2,0.26552198688550477
TabulaMuris_Tongue_FACS,counts,lda,16,0.45066598381088985
TabulaMuris_Tongue_FACS,counts,lda,96,0.3604082194780799
TabulaMuris_Tongue_FACS,counts,lda,8,0.5272911104763113
TabulaMuris_Tongue_FACS,counts,lda,48,0.44974162887447794
TabulaMuris_Tongue_FACS,counts,spectral,4,0.7087467277523759
TabulaMuris_Tongue_FACS,counts,spectral,32,0.28482932905646346
TabulaMuris_Tongue_FACS,counts,spectral,2,0.6883637930390795
TabulaMuris_Tongue_FACS,counts,spectral,16,0.4635693327326903
TabulaMuris_Tongue_FACS,counts,spectral,96,0.15324234124194355
TabulaMuris_Tongue_FACS,counts,spectral,8,0.6118644690558434
TabulaMuris_Tongue_FACS,counts,spectral,48,0.2921466538123224
TabulaMuris_Tongue_FACS,counts,grp,4,0.47559747376366573
TabulaMuris_Tongue_FACS,counts,grp,32,0.9866274014484693
TabulaMuris_Tongue_FACS,counts,grp,2,0.44659750098985235
TabulaMuris_Tongue_FACS,counts,grp,16,0.9676595555122488
TabulaMuris_Tongue_FACS,counts,grp,96,0.9956049620890995
TabulaMuris_Tongue_FACS,counts,grp,8,0.9143886978258171
TabulaMuris_Tongue_FACS,counts,grp,48,0.9888352210121719
TabulaMuris_Tongue_FACS,counts,fa,4,0.6157587792931112
TabulaMuris_Tongue_FACS,counts,fa,32,0.37873034851035847
TabulaMuris_Tongue_FACS,counts,fa,2,0.24768090080042707
TabulaMuris_Tongue_FACS,counts,fa,16,0.4391632417884902
TabulaMuris_Tongue_FACS,counts,fa,96,0.36431410366337535
TabulaMuris_Tongue_FACS,counts,fa,8,0.49136654032322064
TabulaMuris_Tongue_FACS,counts,fa,48,0.4048755147419339
TabulaMuris_Tongue_FACS,counts,mctsne,4,0.8301059266105599
TabulaMuris_Tongue_FACS,counts,mctsne,32,nan
TabulaMuris_Tongue_FACS,counts,mctsne,2,0.8254093357297675
TabulaMuris_Tongue_FACS,counts,mctsne,96,0.4884278790511805
TabulaMuris_Tongue_FACS,counts,mctsne,8,0.8397309786359911
TabulaMuris_Tongue_FACS,counts,mctsne,48,0.5515816744052682
TabulaMuris_Tongue_FACS,counts,nmf,4,0.8076592592843151
TabulaMuris_Tongue_FACS,counts,nmf,32,0.8129306946312244
TabulaMuris_Tongue_FACS,counts,nmf,2,0.8510049107307758
TabulaMuris_Tongue_FACS,counts,nmf,16,0.8153874657102911
TabulaMuris_Tongue_FACS,counts,nmf,96,0.8087997392558187
TabulaMuris_Tongue_FACS,counts,nmf,8,0.8203507729103015
TabulaMuris_Tongue_FACS,counts,nmf,48,0.8107517224615651
TabulaMuris_Tongue_FACS,counts,kpca-pol,4,0.7812558498093466
TabulaMuris_Tongue_FACS,counts,kpca-pol,32,0.8257211239722224
TabulaMuris_Tongue_FACS,counts,kpca-pol,2,0.7482776654214774
TabulaMuris_Tongue_FACS,counts,kpca-pol,16,0.8272507706068907
TabulaMuris_Tongue_FACS,counts,kpca-pol,96,0.8261633829018497
TabulaMuris_Tongue_FACS,counts,kpca-pol,8,0.8162017258503776
TabulaMuris_Tongue_FACS,counts,kpca-pol,48,0.8261547118817242
TabulaMuris_Tongue_FACS,counts,vasc,4,nan
TabulaMuris_Tongue_FACS,counts,vasc,32,nan
TabulaMuris_Tongue_FACS,counts,vasc,2,nan
TabulaMuris_Tongue_FACS,counts,vasc,16,nan
TabulaMuris_Tongue_FACS,counts,vasc,96,nan
TabulaMuris_Tongue_FACS,counts,vasc,8,nan
TabulaMuris_Tongue_FACS,counts,vasc,48,nan
TabulaMuris_Tongue_FACS,counts,kpca-cos,4,0.5883026596180214
TabulaMuris_Tongue_FACS,counts,kpca-cos,32,0.5946506066267452
TabulaMuris_Tongue_FACS,counts,kpca-cos,2,0.4994435904693992
TabulaMuris_Tongue_FACS,counts,kpca-cos,16,0.5951099182536954
TabulaMuris_Tongue_FACS,counts,kpca-cos,96,0.5904100825070215
TabulaMuris_Tongue_FACS,counts,kpca-cos,8,0.6040176963882237
TabulaMuris_Tongue_FACS,counts,kpca-cos,48,0.5928098446752644
TabulaMuris_Tongue_FACS,counts,pca,4,0.9681028481336265
TabulaMuris_Tongue_FACS,counts,pca,32,0.9993071287009835
TabulaMuris_Tongue_FACS,counts,pca,2,0.864500362941462
TabulaMuris_Tongue_FACS,counts,pca,16,0.9969752279320566
TabulaMuris_Tongue_FACS,counts,pca,96,0.9999545610363071
TabulaMuris_Tongue_FACS,counts,pca,8,0.994195643750866
TabulaMuris_Tongue_FACS,counts,pca,48,0.9998347854027212
TabulaMuris_Tongue_FACS,counts,pmf,4,0.44159872749123247
TabulaMuris_Tongue_FACS,counts,pmf,32,0.5396341353028637
TabulaMuris_Tongue_FACS,counts,pmf,2,0.4019625660977823
TabulaMuris_Tongue_FACS,counts,pmf,16,0.5348266472899996
TabulaMuris_Tongue_FACS,counts,pmf,96,0.5319636654502169
TabulaMuris_Tongue_FACS,counts,pmf,8,0.5462223445112229
TabulaMuris_Tongue_FACS,counts,pmf,48,0.5482314228694148
TabulaMuris_Tongue_FACS,counts,snmf,4,0.6780215942092612
TabulaMuris_Tongue_FACS,counts,snmf,32,0.6163360407303531
TabulaMuris_Tongue_FACS,counts,snmf,2,0.708536788097094
TabulaMuris_Tongue_FACS,counts,snmf,16,0.6681274905106851
TabulaMuris_Tongue_FACS,counts,snmf,8,0.6443331806250572
TabulaMuris_Tongue_FACS,counts,snmf,48,0.6136121934614364
TabulaMuris_Tongue_FACS,counts,ipca,4,0.9681028481400585
TabulaMuris_Tongue_FACS,counts,ipca,32,0.9993107225462264
TabulaMuris_Tongue_FACS,counts,ipca,2,0.864500362941462
TabulaMuris_Tongue_FACS,counts,ipca,16,0.996975223213334
TabulaMuris_Tongue_FACS,counts,ipca,96,0.999954577818825
TabulaMuris_Tongue_FACS,counts,ipca,8,0.994195643388808
TabulaMuris_Tongue_FACS,counts,ipca,48,0.9998345715907931
TabulaMuris_Tongue_FACS,counts,icm,4,0.04383857869655477
TabulaMuris_Tongue_FACS,counts,icm,32,0.18397203743702453
TabulaMuris_Tongue_FACS,counts,icm,2,0.03236069634296714
TabulaMuris_Tongue_FACS,counts,icm,16,0.07512151252969473
TabulaMuris_Tongue_FACS,counts,icm,96,0.20295602364960255
TabulaMuris_Tongue_FACS,counts,icm,8,0.064445285737526
TabulaMuris_Tongue_FACS,counts,icm,48,0.11883058856362125
TabulaMuris_Tongue_FACS,counts,ivis,4,0.20051350739647406
TabulaMuris_Tongue_FACS,counts,ivis,32,0.376121619324888
TabulaMuris_Tongue_FACS,counts,ivis,2,0.20051173037372
TabulaMuris_Tongue_FACS,counts,ivis,16,0.20050877517407045
TabulaMuris_Tongue_FACS,counts,ivis,96,0.36936853433986966
TabulaMuris_Tongue_FACS,counts,ivis,8,0.19234094377913305
TabulaMuris_Tongue_FACS,counts,ivis,48,0.40012603569534894
TabulaMuris_Tongue_FACS,logcounts,spca,4,0.4383586088967098
TabulaMuris_Tongue_FACS,logcounts,spca,32,0.48723668118896946
TabulaMuris_Tongue_FACS,logcounts,spca,2,0.33706117906337574
TabulaMuris_Tongue_FACS,logcounts,spca,16,0.444679732105376
TabulaMuris_Tongue_FACS,logcounts,spca,96,0.7759364093232702
TabulaMuris_Tongue_FACS,logcounts,spca,8,0.4419323562969834
TabulaMuris_Tongue_FACS,logcounts,spca,48,0.5775533505646454
TabulaMuris_Tongue_FACS,logcounts,tsvd,4,0.403189540773418
TabulaMuris_Tongue_FACS,logcounts,tsvd,32,0.5074365005765334
TabulaMuris_Tongue_FACS,logcounts,tsvd,2,0.2885786289163389
TabulaMuris_Tongue_FACS,logcounts,tsvd,16,0.4629102289726459
TabulaMuris_Tongue_FACS,logcounts,tsvd,96,0.7092240468039717
TabulaMuris_Tongue_FACS,logcounts,tsvd,8,0.446183177599031
TabulaMuris_Tongue_FACS,logcounts,tsvd,48,0.5645584161222048
TabulaMuris_Tongue_FACS,logcounts,spca-batch,4,0.4028113443775439
TabulaMuris_Tongue_FACS,logcounts,spca-batch,32,0.4925758969103143
TabulaMuris_Tongue_FACS,logcounts,spca-batch,2,0.36957311882485294
TabulaMuris_Tongue_FACS,logcounts,spca-batch,16,0.4540366966059446
TabulaMuris_Tongue_FACS,logcounts,spca-batch,96,0.5667029425299617
TabulaMuris_Tongue_FACS,logcounts,spca-batch,8,0.41964466061385586
TabulaMuris_Tongue_FACS,logcounts,spca-batch,48,0.509395756367429
TabulaMuris_Tongue_FACS,logcounts,zifa,4,0.4026345999893025
TabulaMuris_Tongue_FACS,logcounts,zifa,32,0.49841555377338626
TabulaMuris_Tongue_FACS,logcounts,zifa,2,0.32995730763528247
TabulaMuris_Tongue_FACS,logcounts,zifa,16,0.49793535120417926
TabulaMuris_Tongue_FACS,logcounts,zifa,8,0.4817957435007017
TabulaMuris_Tongue_FACS,logcounts,zifa,48,0.4976600986978113
TabulaMuris_Tongue_FACS,logcounts,nsnmf,4,0.14316867511912348
TabulaMuris_Tongue_FACS,logcounts,nsnmf,32,0.14023869888222143
TabulaMuris_Tongue_FACS,logcounts,nsnmf,2,0.19662213069488996
TabulaMuris_Tongue_FACS,logcounts,nsnmf,16,0.14747129618025104
TabulaMuris_Tongue_FACS,logcounts,nsnmf,96,0.1429177689460153
TabulaMuris_Tongue_FACS,logcounts,nsnmf,8,0.10783229814557656
TabulaMuris_Tongue_FACS,logcounts,nsnmf,48,0.13970918453355904
TabulaMuris_Tongue_FACS,logcounts,vpac,4,0.4615582010171739
TabulaMuris_Tongue_FACS,logcounts,vpac,32,0.29361177363301905
TabulaMuris_Tongue_FACS,logcounts,vpac,2,0.24534398770802893
TabulaMuris_Tongue_FACS,logcounts,vpac,16,0.26410710749158434
TabulaMuris_Tongue_FACS,logcounts,vpac,96,0.3699704953160903
TabulaMuris_Tongue_FACS,logcounts,vpac,8,0.25342038521810883
TabulaMuris_Tongue_FACS,logcounts,vpac,48,0.3261939349082506
TabulaMuris_Tongue_FACS,logcounts,umap,4,0.24155384914701658
TabulaMuris_Tongue_FACS,logcounts,umap,32,0.25306769622299413
TabulaMuris_Tongue_FACS,logcounts,umap,2,0.23125035751673342
TabulaMuris_Tongue_FACS,logcounts,umap,16,0.24341747503388417
TabulaMuris_Tongue_FACS,logcounts,umap,96,0.24550851023033562
TabulaMuris_Tongue_FACS,logcounts,umap,8,0.2510242400881699
TabulaMuris_Tongue_FACS,logcounts,umap,48,0.2559866369858776
TabulaMuris_Tongue_FACS,logcounts,kpca-sig,4,0.4071382370234848
TabulaMuris_Tongue_FACS,logcounts,kpca-sig,32,0.5528741028420353
TabulaMuris_Tongue_FACS,logcounts,kpca-sig,2,0.32184024023143154
TabulaMuris_Tongue_FACS,logcounts,kpca-sig,16,0.5133513059548862
TabulaMuris_Tongue_FACS,logcounts,kpca-sig,96,0.5627574734673717
TabulaMuris_Tongue_FACS,logcounts,kpca-sig,8,0.44608805396220474
TabulaMuris_Tongue_FACS,logcounts,kpca-sig,48,0.5619096011989786
TabulaMuris_Tongue_FACS,logcounts,nmf2,4,0.18806866922249765
TabulaMuris_Tongue_FACS,logcounts,nmf2,32,0.14254174706416436
TabulaMuris_Tongue_FACS,logcounts,nmf2,2,0.23093082793319028
TabulaMuris_Tongue_FACS,logcounts,nmf2,16,0.1466932839453485
TabulaMuris_Tongue_FACS,logcounts,nmf2,96,0.1492336137212738
TabulaMuris_Tongue_FACS,logcounts,nmf2,8,0.15553022833064345
TabulaMuris_Tongue_FACS,logcounts,nmf2,48,0.12979131446510328
TabulaMuris_Tongue_FACS,logcounts,srp,4,0.14727472986692736
TabulaMuris_Tongue_FACS,logcounts,srp,32,0.3375865936504615
TabulaMuris_Tongue_FACS,logcounts,srp,2,0.05443331498330991
TabulaMuris_Tongue_FACS,logcounts,srp,16,0.2573274423824815
TabulaMuris_Tongue_FACS,logcounts,srp,96,0.5252610926465204
TabulaMuris_Tongue_FACS,logcounts,srp,8,0.18862403123877688
TabulaMuris_Tongue_FACS,logcounts,srp,48,0.44588213093258844
TabulaMuris_Tongue_FACS,logcounts,psmf,4,0.20895032851419068
TabulaMuris_Tongue_FACS,logcounts,psmf,32,0.39363635878078557
TabulaMuris_Tongue_FACS,logcounts,psmf,2,0.3320361179665257
TabulaMuris_Tongue_FACS,logcounts,psmf,16,0.3657784761008826
TabulaMuris_Tongue_FACS,logcounts,psmf,96,0.46008927728297283
TabulaMuris_Tongue_FACS,logcounts,psmf,8,0.32122698485579604
TabulaMuris_Tongue_FACS,logcounts,psmf,48,0.3647904857737043
TabulaMuris_Tongue_FACS,logcounts,fica,4,0.46964552945956584
TabulaMuris_Tongue_FACS,logcounts,fica,32,0.4399796816929265
TabulaMuris_Tongue_FACS,logcounts,fica,2,0.3160455093541333
TabulaMuris_Tongue_FACS,logcounts,fica,16,0.40033491809375704
TabulaMuris_Tongue_FACS,logcounts,fica,96,0.6021157536119953
TabulaMuris_Tongue_FACS,logcounts,fica,8,0.44250841475787145
TabulaMuris_Tongue_FACS,logcounts,fica,48,0.5545276084343743
TabulaMuris_Tongue_FACS,logcounts,lle,4,-0.008673073812174243
TabulaMuris_Tongue_FACS,logcounts,lle,32,-0.07751394699657617
TabulaMuris_Tongue_FACS,logcounts,lle,2,0.048994689435597094
TabulaMuris_Tongue_FACS,logcounts,lle,16,0.058619806619569614
TabulaMuris_Tongue_FACS,logcounts,lle,96,-0.11956733313974423
TabulaMuris_Tongue_FACS,logcounts,lle,8,-0.06918931545100765
TabulaMuris_Tongue_FACS,logcounts,lle,48,-0.08879404574126817
TabulaMuris_Tongue_FACS,logcounts,lsnmf,4,0.26064353581326666
TabulaMuris_Tongue_FACS,logcounts,lsnmf,32,0.3782009529493617
TabulaMuris_Tongue_FACS,logcounts,lsnmf,2,0.14597782177649368
TabulaMuris_Tongue_FACS,logcounts,lsnmf,16,0.1096677385520088
TabulaMuris_Tongue_FACS,logcounts,lsnmf,96,0.008624737012430753
TabulaMuris_Tongue_FACS,logcounts,lsnmf,8,0.22418618795478096
TabulaMuris_Tongue_FACS,logcounts,lsnmf,48,0.2683405536570789
TabulaMuris_Tongue_FACS,logcounts,phate,4,0.2247775775004324
TabulaMuris_Tongue_FACS,logcounts,phate,32,0.22187079843948143
TabulaMuris_Tongue_FACS,logcounts,phate,2,0.2467043016409181
TabulaMuris_Tongue_FACS,logcounts,phate,16,0.2171574754660895
TabulaMuris_Tongue_FACS,logcounts,phate,96,0.21688616186814003
TabulaMuris_Tongue_FACS,logcounts,phate,8,0.22634592462872657
TabulaMuris_Tongue_FACS,logcounts,phate,48,0.21617794821055367
TabulaMuris_Tongue_FACS,logcounts,kpca-rbf,4,0.11821644473361403
TabulaMuris_Tongue_FACS,logcounts,kpca-rbf,32,0.04833045534233288
TabulaMuris_Tongue_FACS,logcounts,kpca-rbf,2,0.08901100793947096
TabulaMuris_Tongue_FACS,logcounts,kpca-rbf,16,0.09507340108914221
TabulaMuris_Tongue_FACS,logcounts,kpca-rbf,96,0.11007040796118421
TabulaMuris_Tongue_FACS,logcounts,kpca-rbf,8,0.09952323720785809
TabulaMuris_Tongue_FACS,logcounts,kpca-rbf,48,0.03958896651634712
TabulaMuris_Tongue_FACS,logcounts,isomap,4,0.22842025041537334
TabulaMuris_Tongue_FACS,logcounts,isomap,32,0.19992839993466635
TabulaMuris_Tongue_FACS,logcounts,isomap,2,0.25673543592147713
TabulaMuris_Tongue_FACS,logcounts,isomap,16,0.2108748061295329
TabulaMuris_Tongue_FACS,logcounts,isomap,96,0.17692264644969155
TabulaMuris_Tongue_FACS,logcounts,isomap,8,0.23391473462072299
TabulaMuris_Tongue_FACS,logcounts,isomap,48,0.19279725010260557
TabulaMuris_Tongue_FACS,logcounts,saucie,4,0.010554179129164934
TabulaMuris_Tongue_FACS,logcounts,saucie,32,0.015680387466134454
TabulaMuris_Tongue_FACS,logcounts,saucie,2,0.02263198212648235
TabulaMuris_Tongue_FACS,logcounts,saucie,16,-0.020182952680046187
TabulaMuris_Tongue_FACS,logcounts,saucie,96,0.0014480927616318696
TabulaMuris_Tongue_FACS,logcounts,saucie,8,-0.018349585876231665
TabulaMuris_Tongue_FACS,logcounts,saucie,48,-0.01382118307745618
TabulaMuris_Tongue_FACS,logcounts,bd,4,-0.03356589959014016
TabulaMuris_Tongue_FACS,logcounts,bd,32,0.015851966659662296
TabulaMuris_Tongue_FACS,logcounts,bd,2,0.0810632285477215
TabulaMuris_Tongue_FACS,logcounts,bd,16,-0.01647942874233141
TabulaMuris_Tongue_FACS,logcounts,bd,96,0.019244854536728712
TabulaMuris_Tongue_FACS,logcounts,bd,8,0.2597006742550178
TabulaMuris_Tongue_FACS,logcounts,bd,48,-0.023651772912319954
TabulaMuris_Tongue_FACS,logcounts,lda,4,0.18335438491298767
TabulaMuris_Tongue_FACS,logcounts,lda,32,0.3552152282351226
TabulaMuris_Tongue_FACS,logcounts,lda,2,0.048578796263976404
TabulaMuris_Tongue_FACS,logcounts,lda,16,0.3659144087662375
TabulaMuris_Tongue_FACS,logcounts,lda,96,0.384956680036943
TabulaMuris_Tongue_FACS,logcounts,lda,8,0.38641560465857666
TabulaMuris_Tongue_FACS,logcounts,lda,48,0.38576604687879934
TabulaMuris_Tongue_FACS,logcounts,spectral,4,0.5325780235671554
TabulaMuris_Tongue_FACS,logcounts,spectral,32,0.410863156728608
TabulaMuris_Tongue_FACS,logcounts,spectral,2,0.49882959155367645
TabulaMuris_Tongue_FACS,logcounts,spectral,16,0.47122095091719
TabulaMuris_Tongue_FACS,logcounts,spectral,96,0.3490267517338574
TabulaMuris_Tongue_FACS,logcounts,spectral,8,0.5290416477243394
TabulaMuris_Tongue_FACS,logcounts,spectral,48,0.3724759261129755
TabulaMuris_Tongue_FACS,logcounts,grp,4,0.17318828345654852
TabulaMuris_Tongue_FACS,logcounts,grp,32,0.3462771680274801
TabulaMuris_Tongue_FACS,logcounts,grp,2,0.07365830333524268
TabulaMuris_Tongue_FACS,logcounts,grp,16,0.21539472420739667
TabulaMuris_Tongue_FACS,logcounts,grp,96,0.5128291560177668
TabulaMuris_Tongue_FACS,logcounts,grp,8,0.21181610899269473
TabulaMuris_Tongue_FACS,logcounts,grp,48,0.41619741277046124
TabulaMuris_Tongue_FACS,logcounts,fa,4,0.4233660007849968
TabulaMuris_Tongue_FACS,logcounts,fa,32,0.48368541869272075
TabulaMuris_Tongue_FACS,logcounts,fa,2,0.287574141477192
TabulaMuris_Tongue_FACS,logcounts,fa,16,0.452162262314879
TabulaMuris_Tongue_FACS,logcounts,fa,96,0.4763665053036055
TabulaMuris_Tongue_FACS,logcounts,fa,8,0.49614927331792774
TabulaMuris_Tongue_FACS,logcounts,fa,48,0.47131801800377565
TabulaMuris_Tongue_FACS,logcounts,mctsne,4,0.4765492063177856
TabulaMuris_Tongue_FACS,logcounts,mctsne,32,nan
TabulaMuris_Tongue_FACS,logcounts,mctsne,2,0.38875435218302856
TabulaMuris_Tongue_FACS,logcounts,mctsne,96,nan
TabulaMuris_Tongue_FACS,logcounts,mctsne,8,0.4666039386905679
TabulaMuris_Tongue_FACS,logcounts,mctsne,48,0.3314979541907643
TabulaMuris_Tongue_FACS,logcounts,nmf,4,0.1723331602013359
TabulaMuris_Tongue_FACS,logcounts,nmf,32,0.2825264288141706
TabulaMuris_Tongue_FACS,logcounts,nmf,2,0.09473764064503558
TabulaMuris_Tongue_FACS,logcounts,nmf,16,0.3736884226868427
TabulaMuris_Tongue_FACS,logcounts,nmf,96,0.43467934089888616
TabulaMuris_Tongue_FACS,logcounts,nmf,8,0.1636095957689005
TabulaMuris_Tongue_FACS,logcounts,nmf,48,0.34782636239054365
TabulaMuris_Tongue_FACS,logcounts,kpca-pol,4,0.33536874064769534
TabulaMuris_Tongue_FACS,logcounts,kpca-pol,32,0.3213785087780387
TabulaMuris_Tongue_FACS,logcounts,kpca-pol,2,0.28200333043635384
TabulaMuris_Tongue_FACS,logcounts,kpca-pol,16,0.32263036908148873
TabulaMuris_Tongue_FACS,logcounts,kpca-pol,96,0.3505705295363169
TabulaMuris_Tongue_FACS,logcounts,kpca-pol,8,0.32845605076890944
TabulaMuris_Tongue_FACS,logcounts,kpca-pol,48,0.3320359805672727
TabulaMuris_Tongue_FACS,logcounts,vasc,4,0.394591339516102
TabulaMuris_Tongue_FACS,logcounts,vasc,32,nan
TabulaMuris_Tongue_FACS,logcounts,vasc,2,0.3087439620249331
TabulaMuris_Tongue_FACS,logcounts,vasc,16,nan
TabulaMuris_Tongue_FACS,logcounts,vasc,96,nan
TabulaMuris_Tongue_FACS,logcounts,vasc,8,0.3281575119667455
TabulaMuris_Tongue_FACS,logcounts,vasc,48,nan
TabulaMuris_Tongue_FACS,logcounts,kpca-cos,4,0.41325194103108853
TabulaMuris_Tongue_FACS,logcounts,kpca-cos,32,0.4810817075046566
TabulaMuris_Tongue_FACS,logcounts,kpca-cos,2,0.28740394003189085
TabulaMuris_Tongue_FACS,logcounts,kpca-cos,16,0.4635077869108716
TabulaMuris_Tongue_FACS,logcounts,kpca-cos,96,0.6243118764384334
TabulaMuris_Tongue_FACS,logcounts,kpca-cos,8,0.43531704450195974
TabulaMuris_Tongue_FACS,logcounts,kpca-cos,48,0.5171193073915782
TabulaMuris_Tongue_FACS,logcounts,pca,4,0.44001805743650985
TabulaMuris_Tongue_FACS,logcounts,pca,32,0.5030591384542735
TabulaMuris_Tongue_FACS,logcounts,pca,2,0.3241221712645345
TabulaMuris_Tongue_FACS,logcounts,pca,16,0.4634991426869601
TabulaMuris_Tongue_FACS,logcounts,pca,96,0.7188621142070698
TabulaMuris_Tongue_FACS,logcounts,pca,8,0.45344444288427377
TabulaMuris_Tongue_FACS,logcounts,pca,48,0.5640140174065035
TabulaMuris_Tongue_FACS,logcounts,pmf,4,0.25692417830363595
TabulaMuris_Tongue_FACS,logcounts,pmf,32,0.2306363004720887
TabulaMuris_Tongue_FACS,logcounts,pmf,2,0.25981714949400847
TabulaMuris_Tongue_FACS,logcounts,pmf,16,0.2002838863390188
TabulaMuris_Tongue_FACS,logcounts,pmf,96,0.23101575758271695
TabulaMuris_Tongue_FACS,logcounts,pmf,8,0.23959597492591964
TabulaMuris_Tongue_FACS,logcounts,pmf,48,0.21791771091343767
TabulaMuris_Tongue_FACS,logcounts,snmf,4,0.24231610566469472
TabulaMuris_Tongue_FACS,logcounts,snmf,32,0.2552087715733924
TabulaMuris_Tongue_FACS,logcounts,snmf,2,0.11836755286018595
TabulaMuris_Tongue_FACS,logcounts,snmf,16,0.3246378392503859
TabulaMuris_Tongue_FACS,logcounts,snmf,8,0.28247710822642924
TabulaMuris_Tongue_FACS,logcounts,snmf,48,0.3202058690427855
TabulaMuris_Tongue_FACS,logcounts,ipca,4,0.4400180271554611
TabulaMuris_Tongue_FACS,logcounts,ipca,32,0.5003253738678632
TabulaMuris_Tongue_FACS,logcounts,ipca,2,0.3241221709949349
TabulaMuris_Tongue_FACS,logcounts,ipca,16,0.46327813977039606
TabulaMuris_Tongue_FACS,logcounts,ipca,96,0.7310041018533388
TabulaMuris_Tongue_FACS,logcounts,ipca,8,0.4534499001026541
TabulaMuris_Tongue_FACS,logcounts,ipca,48,0.5623367000101979
TabulaMuris_Tongue_FACS,logcounts,icm,4,0.2539879161578696
TabulaMuris_Tongue_FACS,logcounts,icm,32,0.33796759215082023
TabulaMuris_Tongue_FACS,logcounts,icm,2,0.1221627167397207
TabulaMuris_Tongue_FACS,logcounts,icm,16,0.15190255443056416
TabulaMuris_Tongue_FACS,logcounts,icm,96,0.3324370592273713
TabulaMuris_Tongue_FACS,logcounts,icm,8,0.2215154456799051
TabulaMuris_Tongue_FACS,logcounts,icm,48,0.3394677181487021
TabulaMuris_Tongue_FACS,logcounts,ivis,4,0.002992441363971855
TabulaMuris_Tongue_FACS,logcounts,ivis,32,0.10546799740230095
TabulaMuris_Tongue_FACS,logcounts,ivis,2,-0.016656512887220323
TabulaMuris_Tongue_FACS,logcounts,ivis,16,0.20656434804974014
TabulaMuris_Tongue_FACS,logcounts,ivis,96,0.1597116666197055
TabulaMuris_Tongue_FACS,logcounts,ivis,8,0.20422027218261307
TabulaMuris_Tongue_FACS,logcounts,ivis,48,0.0009235194030536053
TabulaMuris_Trachea_FACS,counts,spca,4,0.9437236975780803
TabulaMuris_Trachea_FACS,counts,spca,32,0.995179881767087
TabulaMuris_Trachea_FACS,counts,spca,2,0.8817565140073205
TabulaMuris_Trachea_FACS,counts,spca,16,0.987919828291104
TabulaMuris_Trachea_FACS,counts,spca,96,0.9994411125288002
TabulaMuris_Trachea_FACS,counts,spca,8,0.9736425930398411
TabulaMuris_Trachea_FACS,counts,spca,48,0.9967189508590555
TabulaMuris_Trachea_FACS,counts,tsvd,4,0.9295037289044552
TabulaMuris_Trachea_FACS,counts,tsvd,32,0.9950238145287688
TabulaMuris_Trachea_FACS,counts,tsvd,2,0.881410876205939
TabulaMuris_Trachea_FACS,counts,tsvd,16,0.9853092846846208
TabulaMuris_Trachea_FACS,counts,tsvd,96,0.9993155029985031
TabulaMuris_Trachea_FACS,counts,tsvd,8,0.969897186410667
TabulaMuris_Trachea_FACS,counts,tsvd,48,0.996597584393284
TabulaMuris_Trachea_FACS,counts,spca-batch,4,0.8321774547487585
TabulaMuris_Trachea_FACS,counts,spca-batch,32,0.7533634673198037
TabulaMuris_Trachea_FACS,counts,spca-batch,2,0.6816862149136564
TabulaMuris_Trachea_FACS,counts,spca-batch,16,0.8362688349891326
TabulaMuris_Trachea_FACS,counts,spca-batch,96,0.6245535357977732
TabulaMuris_Trachea_FACS,counts,spca-batch,8,0.7692461400388247
TabulaMuris_Trachea_FACS,counts,spca-batch,48,0.6729452120939264
