"dataset","count_type","method","dims","rho.euclidean","rho.seuclidean","rho.correlation","rho.cosine"
"TabulaMuris_Pancreas_FACS","logcounts","vasc",96,0.533408462771789,0.323527899799258,0.393789828525292,0.331013401827675
"TabulaMuris_Pancreas_FACS","logcounts","vpac",2,0.482278255029902,-0.0392728733163171,0.0262821830038619,0.752487253205558
"TabulaMuris_Pancreas_FACS","logcounts","vpac",4,0.487071476917057,0.156656113595763,0.686143563007055,0.669590425213744
"TabulaMuris_Pancreas_FACS","logcounts","vpac",8,0.511643012750851,0.260679454479627,0.729193742113749,0.678705484161698
"TabulaMuris_Pancreas_FACS","logcounts","vpac",16,0.574390584800323,0.464353482272647,0.687181907107831,0.641767783623355
"TabulaMuris_Pancreas_FACS","logcounts","vpac",32,0.646683720370096,0.634942686720183,0.73556832835923,0.676801607963011
"TabulaMuris_Pancreas_FACS","logcounts","vpac",48,0.662476315196429,0.655165148293929,0.734498877586642,0.673814745967054
"TabulaMuris_Pancreas_FACS","logcounts","vpac",96,0.672620522588315,0.674197529676581,0.737062592913982,0.675937221214619
"TabulaMuris_Pancreas_FACS","logcounts","zifa",2,0.64482435843613,0.270405472252984,0.540937987506714,0.795872292591068
"TabulaMuris_Pancreas_FACS","logcounts","zifa",4,0.64678710909189,0.442888493205486,0.707126615862215,0.780368647860448
"TabulaMuris_Pancreas_FACS","logcounts","zifa",8,0.604518414392295,0.539789632724763,0.736793088623751,0.751364892482286
"TabulaMuris_Pancreas_FACS","logcounts","zifa",16,0.620053553177654,0.634017730720601,0.774875348627424,0.752702407809838
"TabulaMuris_Pancreas_FACS","logcounts","zifa",32,0.621586577021811,0.601720276214947,0.782278469357318,0.751608331740531
"TabulaMuris_Skin_FACS","counts","bd",2,0.548963958149686,0.102795535324437,0.00433495053058693,-0.101689138147448
"TabulaMuris_Skin_FACS","counts","bd",4,0.328065503593644,0.104999236058977,0.217370328794729,0.223856528843909
"TabulaMuris_Skin_FACS","counts","bd",8,0.262934252107128,0.082494311741563,0.287119179862334,0.290181695678135
"TabulaMuris_Skin_FACS","counts","bd",16,0.285004979309304,0.202170540946572,0.248640588752041,0.259633870760031
"TabulaMuris_Skin_FACS","counts","bd",32,0.187642036014437,0.244660360992428,0.287186773493492,0.286855849720685
"TabulaMuris_Skin_FACS","counts","bd",48,0.15723281643937,0.24837992325768,0.288787818552521,0.290188511431543
"TabulaMuris_Skin_FACS","counts","bd",96,0.287305353664645,0.329334983323665,0.211511054338709,0.218058517939372
"TabulaMuris_Skin_FACS","counts","fa",2,0.961019177632101,0.0533802892532329,0.202159353624787,0.309447458139642
"TabulaMuris_Skin_FACS","counts","fa",4,0.621680734820489,0.0103963647850466,0.24264602206898,0.251019101034292
"TabulaMuris_Skin_FACS","counts","fa",8,0.575478250607627,0.269519479447394,0.302320231047171,0.28031256299482
"TabulaMuris_Skin_FACS","counts","fa",16,0.440646246170164,0.317924434401746,0.27779596660097,0.269920562788005
"TabulaMuris_Skin_FACS","counts","fa",32,0.398454719661431,0.43519665739886,0.276562066514434,0.271373757063752
"TabulaMuris_Skin_FACS","counts","fa",48,0.376364214960039,0.40277682651543,0.281701765841489,0.273900918824598
"TabulaMuris_Skin_FACS","counts","fa",96,0.301987458333622,0.418918122729868,0.24886275782127,0.244053828515192
"TabulaMuris_Skin_FACS","counts","fica",2,0.97631720704699,0.117081458257273,0.0942796058048063,0.332366972700899
"TabulaMuris_Skin_FACS","counts","fica",4,0.660615213070334,0.112769160850829,0.195643314535577,0.31477038288091
"TabulaMuris_Skin_FACS","counts","fica",8,0.495734369705255,0.163912841159584,0.305535807130528,0.301232447861285
"TabulaMuris_Skin_FACS","counts","fica",16,0.332616432698701,0.220898890285686,0.250361827379498,0.252506900595633
"TabulaMuris_Skin_FACS","counts","fica",32,0.26491540626638,0.312387539475578,0.18959948315685,0.210352119766744
"TabulaMuris_Skin_FACS","counts","fica",48,0.226145846358109,0.349447390681777,0.186019186141658,0.185600760416729
"TabulaMuris_Skin_FACS","counts","fica",96,0.19746032332087,0.420122424525346,0.150141896544763,0.150015317558472
"TabulaMuris_Skin_FACS","counts","grp",2,0.952377029759502,0.161020636245256,0.0196347055792546,0.726599180231652
"TabulaMuris_Skin_FACS","counts","grp",4,0.766777832878439,0.124266115269409,0.66526906789766,0.786747619349592
"TabulaMuris_Skin_FACS","counts","grp",8,0.953609379159527,0.143143272773398,0.927390475934661,0.936430723430931
"TabulaMuris_Skin_FACS","counts","grp",16,0.983966093115464,0.209387969798397,0.961739199041855,0.9629859701954
"TabulaMuris_Skin_FACS","counts","grp",32,0.989746875601631,0.210476349281308,0.974918105240716,0.975007662800301
"TabulaMuris_Skin_FACS","counts","grp",48,0.994030748646792,0.21425878415678,0.987565206607691,0.987683870964222
"TabulaMuris_Skin_FACS","counts","grp",96,0.994996034074864,0.21101231004575,0.991045204013914,0.991113181232125
"TabulaMuris_Skin_FACS","counts","icm",2,0.0719429987553343,-0.0521211399820305,NA,NA
"TabulaMuris_Skin_FACS","counts","icm",4,0.0877245119196069,-0.111217694193693,NA,NA
"TabulaMuris_Skin_FACS","counts","icm",8,0.100002833733803,-0.147221165541812,NA,NA
"TabulaMuris_Skin_FACS","counts","icm",16,-0.0318155919679069,-0.17070061301831,NA,NA
"TabulaMuris_Skin_FACS","counts","icm",32,0.0233173742285616,-0.122002622419936,-0.062684131535663,0.117330171690862
"TabulaMuris_Skin_FACS","counts","icm",48,0.0916624638907439,-0.0787933091581484,-0.0985872854049189,0.137713022411327
"TabulaMuris_Skin_FACS","counts","icm",96,0.165850301197978,0.0477323100777833,-0.0337596108340046,0.146130058230115
"TabulaMuris_Skin_FACS","counts","ipca",2,0.979565957452602,0.1170814573386,0.204949842266352,0.306164656826449
"TabulaMuris_Skin_FACS","counts","ipca",4,0.989037101090114,0.112769162343688,0.328422317439375,0.325700602734787
"TabulaMuris_Skin_FACS","counts","ipca",8,0.993588943345771,0.163912841433113,0.343597133446902,0.334630129913499
"TabulaMuris_Skin_FACS","counts","ipca",16,0.995939333101582,0.220898891029918,0.341153457819083,0.337655907624258
"TabulaMuris_Skin_FACS","counts","ipca",32,0.997388947447505,0.312387539202645,0.3399255651399,0.338338023092128
"TabulaMuris_Skin_FACS","counts","ipca",48,0.998326860843367,0.349447391797369,0.339152448996846,0.338580830039018
"TabulaMuris_Skin_FACS","counts","ipca",96,0.999524424954223,0.420122424702307,0.339151894585005,0.339661905407507
"TabulaMuris_Skin_FACS","counts","isomap",2,0.968336061715872,0.0814868693723995,0.040222630253701,0.320133108298093
"TabulaMuris_Skin_FACS","counts","isomap",4,0.978232222292915,0.14103301749493,0.436490470711436,0.381791819344799
"TabulaMuris_Skin_FACS","counts","isomap",8,0.980735412807964,0.151833307199165,0.338469485951434,0.38334471260941
"TabulaMuris_Skin_FACS","counts","isomap",16,0.983748031127166,0.21455514705511,0.37363412696033,0.384013558449641
"TabulaMuris_Skin_FACS","counts","isomap",32,0.984594245515971,0.242378092024949,0.376163176410059,0.382139118678567
"TabulaMuris_Skin_FACS","counts","isomap",48,0.984733320329724,0.250975101429853,0.377091184349152,0.381977795326568
"TabulaMuris_Skin_FACS","counts","isomap",96,0.984316220990783,0.270537456339706,0.377380226053152,0.380538276522503
"TabulaMuris_Skin_FACS","counts","ivis",2,NA,NA,NA,NA
"TabulaMuris_Skin_FACS","counts","ivis",4,0.563103421100887,0.163905504942896,0.576955792187731,0.581006792467334
"TabulaMuris_Skin_FACS","counts","ivis",8,0.582360583337113,0.179333905091888,0.128940672112427,0.13758220572363
"TabulaMuris_Skin_FACS","counts","ivis",16,0.512734215443413,0.125029351515683,0.435891772785811,0.413918869739531
"TabulaMuris_Skin_FACS","counts","ivis",32,0.546557706104904,0.097411347151747,0.568111264066777,0.549587713031219
"TabulaMuris_Skin_FACS","counts","ivis",48,0.496136815460222,0.0729765665098429,0.420183234185503,0.424934831106227
"TabulaMuris_Skin_FACS","counts","ivis",96,0.521202189131428,0.161718060583699,0.652865472260705,0.651481348440921
"TabulaMuris_Skin_FACS","counts","kpca-cos",2,0.593162409471218,0.133308459107597,0.526645082553185,0.784363848563215
"TabulaMuris_Skin_FACS","counts","kpca-cos",4,0.602647282370238,0.244817265567234,0.782704290907524,0.862137979114108
"TabulaMuris_Skin_FACS","counts","kpca-cos",8,0.592334894545929,0.211590351770039,0.847149150987707,0.879521603094534
"TabulaMuris_Skin_FACS","counts","kpca-cos",16,0.585058017494762,0.303705581371494,0.87991467331651,0.890322592597927
"TabulaMuris_Skin_FACS","counts","kpca-cos",32,0.580143541041101,0.350701225700474,0.889603595638143,0.894141025874684
"TabulaMuris_Skin_FACS","counts","kpca-cos",48,0.578714144391379,0.375980339057903,0.893567315122024,0.896356515457387
"TabulaMuris_Skin_FACS","counts","kpca-cos",96,0.578056708494517,0.425359009644025,0.899988755880714,0.901339818966295
"TabulaMuris_Skin_FACS","counts","kpca-pol",2,0.75955262092249,-0.0618575014175488,-0.0960725147232997,-0.0749879224650637
"TabulaMuris_Skin_FACS","counts","kpca-pol",4,0.765984353322127,-0.0439823371409932,-0.0906277311004907,-0.0969009553387149
"TabulaMuris_Skin_FACS","counts","kpca-pol",8,0.754239792049428,-0.13785878246478,-0.134098159004494,-0.133415395798213
"TabulaMuris_Skin_FACS","counts","kpca-pol",16,0.754928017871636,-0.128785851303726,-0.134252955459982,-0.134287931479412
"TabulaMuris_Skin_FACS","counts","kpca-pol",32,0.751244302839506,-0.115082820606204,-0.139507157704928,-0.138152024258509
"TabulaMuris_Skin_FACS","counts","kpca-pol",48,0.750295633841492,-0.0934981583567251,-0.140219252784014,-0.138707473759827
"TabulaMuris_Skin_FACS","counts","kpca-pol",96,0.749257728575766,-0.051850652741577,-0.140765297119099,-0.139094829490528
"TabulaMuris_Skin_FACS","counts","kpca-rbf",2,0.0271606782571579,0.0124166392843264,0.00866222658044727,0.0450896948894783
"TabulaMuris_Skin_FACS","counts","kpca-rbf",4,0.0364733329333891,0.0305424980606297,0.0151186994700757,0.0134674033482445
"TabulaMuris_Skin_FACS","counts","kpca-rbf",8,0.0733514648530457,0.0620276959981785,0.0376180801019203,0.0359866389720247
"TabulaMuris_Skin_FACS","counts","kpca-rbf",16,0.0258881301938571,0.0179717033865631,0.00128485181556134,0.00160786844983054
"TabulaMuris_Skin_FACS","counts","kpca-rbf",32,0.0166573427980821,0.00258091623990606,0.00290354469913644,0.00328408816727171
"TabulaMuris_Skin_FACS","counts","kpca-rbf",48,0.0162125594765058,0.0048573810611677,0.00468776650552085,0.00462693896557536
"TabulaMuris_Skin_FACS","counts","kpca-rbf",96,0.012512920489606,NA,0.00605653220856125,0.00606141300343164
"TabulaMuris_Skin_FACS","counts","kpca-sig",2,NA,NA,NA,NA
"TabulaMuris_Skin_FACS","counts","kpca-sig",4,NA,NA,NA,NA
"TabulaMuris_Skin_FACS","counts","kpca-sig",8,NA,NA,NA,NA
"TabulaMuris_Skin_FACS","counts","kpca-sig",16,NA,NA,NA,NA
"TabulaMuris_Skin_FACS","counts","kpca-sig",32,NA,NA,NA,NA
"TabulaMuris_Skin_FACS","counts","kpca-sig",48,NA,NA,NA,NA
"TabulaMuris_Skin_FACS","counts","kpca-sig",96,NA,NA,NA,NA
"TabulaMuris_Skin_FACS","counts","lda",2,0.858088941448802,0.135904879792586,0.544681738369545,0.635779328249501
"TabulaMuris_Skin_FACS","counts","lda",4,0.418571290971709,0.206280910175878,0.359756725187437,0.391952242299655
"TabulaMuris_Skin_FACS","counts","lda",8,0.401756902670845,0.257169294958892,0.521920158092421,0.545888515388054
"TabulaMuris_Skin_FACS","counts","lda",16,0.377124342080746,0.350596468018341,0.642026810796647,0.665131283241137
"TabulaMuris_Skin_FACS","counts","lda",32,0.373975245067732,0.466082670819161,0.55701992696085,0.616907511939437
"TabulaMuris_Skin_FACS","counts","lda",48,0.439151895935813,0.46201818348077,0.774266636123154,0.789119635554612
"TabulaMuris_Skin_FACS","counts","lda",96,0.373442764511806,0.507947024662019,0.612507033220419,0.693098441039686
"TabulaMuris_Skin_FACS","counts","lle",2,0.400012116806583,0.149106089908018,0.00864167087536557,0.527460483013487
"TabulaMuris_Skin_FACS","counts","lle",4,0.838057504800254,0.0688593571379653,0.311372120717263,0.33482296608425
"TabulaMuris_Skin_FACS","counts","lle",8,0.671297115557172,0.0468696027575628,0.21667374501932,0.241957298553911
"TabulaMuris_Skin_FACS","counts","lle",16,0.352070979266085,-0.171143573901048,0.0428448398857324,0.0656170342639267
"TabulaMuris_Skin_FACS","counts","lle",32,0.262755077685817,-0.214635236204936,0.0280618415144823,0.0111398192372209
"TabulaMuris_Skin_FACS","counts","lle",48,0.298303076819821,-0.205152608149733,0.262697667075302,0.329547040967724
"TabulaMuris_Skin_FACS","counts","lle",96,0.218075638370653,-0.229070529886455,0.0101174721480171,-0.0138629471991892
"TabulaMuris_Skin_FACS","counts","lsnmf",2,-0.00110487801695482,-0.00244665680050817,-0.00145734013455587,0.0111222332144423
"TabulaMuris_Skin_FACS","counts","lsnmf",4,0.00117366125356487,0.00492148556778332,-0.000220957220589189,0.0121740912219514
"TabulaMuris_Skin_FACS","counts","lsnmf",8,-0.00255590687013518,0.00400621015151544,0.000378695216461718,0.00231989153155689
"TabulaMuris_Skin_FACS","counts","lsnmf",16,0.00245102466981218,0.00972357632296443,0.000133394265922487,0.00881989891703649
"TabulaMuris_Skin_FACS","counts","lsnmf",32,-0.00364649732866385,0.0103466410421112,0.000456906354617651,0.0103423235788971
"TabulaMuris_Skin_FACS","counts","lsnmf",48,-0.00731433612847352,-0.000889041594783079,0.000776774403779548,-0.0285859998699716
"TabulaMuris_Skin_FACS","counts","lsnmf",96,-0.00319444516671034,-0.0100243417508417,-8.29287074380733e-05,-0.00861187896288156
"TabulaMuris_Skin_FACS","counts","mctsne",2,0.787739004212989,0.0427847759521972,0.0823787069565714,0.271958839792397
"TabulaMuris_Skin_FACS","counts","mctsne",4,0.872947339084505,0.125214369177141,0.347505070904872,0.317231932905683
"TabulaMuris_Skin_FACS","counts","mctsne",8,0.873462446671859,0.100352375855693,0.31595520458763,0.320853246091313
"TabulaMuris_Skin_FACS","counts","mctsne",32,NA,NA,NA,NA
"TabulaMuris_Skin_FACS","counts","mctsne",48,0.920811514461627,0.0817371940565868,0.504460467257006,0.514050905561428
"TabulaMuris_Skin_FACS","counts","mctsne",96,0.291816031948397,0.168593936303738,0.178200242902462,0.180174110179145
"TabulaMuris_Skin_FACS","counts","nmf",2,0.9826918167586,0.102839517068477,0.666189722883452,0.788051637747391
"TabulaMuris_Skin_FACS","counts","nmf",4,0.939488552114306,0.104505093794866,0.85220549860501,0.866123707382577
"TabulaMuris_Skin_FACS","counts","nmf",8,0.912445578350535,0.0942285862605133,0.917159489787933,0.921944097379729
"TabulaMuris_Skin_FACS","counts","nmf",16,0.903999174696785,0.209927254486369,0.947191497838623,0.950845683530518
"TabulaMuris_Skin_FACS","counts","nmf",32,0.919052693750429,0.272003209992536,0.962560473747305,0.963497640968278
"TabulaMuris_Skin_FACS","counts","nmf",48,0.901056485947166,0.282161964628523,0.9558782201563,0.956776928921618
"TabulaMuris_Skin_FACS","counts","nmf",96,0.897522755440508,0.321630315193642,0.953902022207658,0.953836029647518
"TabulaMuris_Skin_FACS","counts","nmf2",2,0.653749830056869,-0.0159982547271214,0.0370003953505467,0.241073962476606
"TabulaMuris_Skin_FACS","counts","nmf2",4,0.70622629628151,0.080202088253713,0.102748293769223,0.535533405313449
"TabulaMuris_Skin_FACS","counts","nmf2",8,0.71606864566716,0.0151208293664702,0.350103294640674,0.64075653806067
"TabulaMuris_Skin_FACS","counts","nmf2",16,0.778320151719431,-0.0113831629944107,0.139976637260495,0.6434291221736
"TabulaMuris_Skin_FACS","counts","nmf2",32,0.689114327494331,-0.0628606679917664,0.25951745956841,0.749082101590684
"TabulaMuris_Skin_FACS","counts","nmf2",48,0.705360433547897,-0.045262333300477,0.137267919901649,0.702449235823181
"TabulaMuris_Skin_FACS","counts","nmf2",96,0.628441716900854,-0.0646162788719888,0.115945606380525,0.718806602796059
"TabulaMuris_Skin_FACS","counts","nsnmf",2,0.761395648203475,0.0986682235943049,0.214745983452181,0.439113231932896
"TabulaMuris_Skin_FACS","counts","nsnmf",4,0.720883942064824,0.171619138300702,0.394166118398568,0.540356922777538
"TabulaMuris_Skin_FACS","counts","nsnmf",8,0.673909677889905,0.270281576090984,0.363972730377353,0.539163487519631
"TabulaMuris_Skin_FACS","counts","nsnmf",16,0.655175379654696,0.246487058701527,0.450581356729665,0.586417962966903
"TabulaMuris_Skin_FACS","counts","nsnmf",32,0.582414062548401,0.331036736413772,0.363861531587761,0.608119285537731
"TabulaMuris_Skin_FACS","counts","nsnmf",48,0.583594816315655,0.398589499770296,0.421922544657045,0.623157600755575
"TabulaMuris_Skin_FACS","counts","nsnmf",96,0.564943266902983,0.380069789734676,0.339942861479015,0.635013186873204
"TabulaMuris_Skin_FACS","counts","pca",2,0.979565957452602,0.1170814573386,0.204949842266352,0.306164656826449
"TabulaMuris_Skin_FACS","counts","pca",4,0.989037101087507,0.112769162372205,0.327788459705439,0.325700602731348
"TabulaMuris_Skin_FACS","counts","pca",8,0.993588946706924,0.163912920025653,0.342293640048757,0.334630125282724
"TabulaMuris_Skin_FACS","counts","pca",16,0.995939165979157,0.220873009837436,0.341522757654606,0.33765400246549
"TabulaMuris_Skin_FACS","counts","pca",32,0.99739017525255,0.312409284277993,0.340335599239743,0.338337522796192
"TabulaMuris_Skin_FACS","counts","pca",48,0.998324686357371,0.349998038454427,0.339494927283268,0.338577196825514
"TabulaMuris_Skin_FACS","counts","pca",96,0.999521247718876,0.420066990867205,0.339366194813041,0.339657214260267
"TabulaMuris_Skin_FACS","counts","phate",2,0.889606159664307,-0.00281724192304847,0.314466722900309,0.317436632157608
"TabulaMuris_Skin_FACS","counts","phate",4,0.899039540095654,0.0629750739551795,0.351537574418687,0.326616393127577
"TabulaMuris_Skin_FACS","counts","phate",8,0.915852555622209,0.0298689566257846,0.321106597554825,0.342722352946278
"TabulaMuris_Skin_FACS","counts","phate",16,0.9017615308082,-0.061545556493461,0.335048566854216,0.327860845112522
"TabulaMuris_Skin_FACS","counts","phate",32,0.910784924493097,-0.0417729778542138,0.330817716612248,0.335752397818186
"TabulaMuris_Skin_FACS","counts","phate",48,0.908056709868767,-0.0695230404188601,0.338653818409993,0.337105523870086
"TabulaMuris_Skin_FACS","counts","phate",96,0.899889682263899,-0.0856264514679875,0.329719113481476,0.330060899679651
"TabulaMuris_Skin_FACS","counts","pmf",2,0.841819338816073,0.130722932460932,0.303829876386417,0.563282058203453
