dataset,count_type,method,dims,ss_euc,ss_seu,ss_cor,ss_cos,vrc,dbs
TabulaMuris_Brain_Microglia_FACS,counts,fica,48,0.36483747,0.36483748288111456,0.002194887980387018,0.005500126,63.09407585960091,5.132384959291848
TabulaMuris_Brain_Microglia_FACS,counts,fica,8,0.5477865,0.5477864312286914,0.002514552662485795,0.024115399,265.92002513010044,2.510226473499104
TabulaMuris_Brain_Microglia_FACS,counts,fica,96,0.3523142,0.352314213062723,0.0019073401100411014,0.0022131994,32.58749963770524,7.06606966134778
TabulaMuris_Brain_Microglia_FACS,counts,grp,16,0.24896535,0.2408413198280205,0.47815481985340824,0.46805894,330.0574010877477,2.2122622613067335
TabulaMuris_Brain_Microglia_FACS,counts,grp,2,0.28908843,0.39190503778840574,0.25554697114153374,0.30065045,271.2655195316668,2.8208581223573894
TabulaMuris_Brain_Microglia_FACS,counts,grp,32,0.3590458,0.40169139264180836,0.535894317683685,0.53149897,479.1755145032654,1.8167667447090807
TabulaMuris_Brain_Microglia_FACS,counts,grp,4,0.33698618,0.3365567525928873,0.46961554720574833,0.3930453,248.52895718006715,1.9934603749190758
TabulaMuris_Brain_Microglia_FACS,counts,grp,48,0.3106765,0.33642323575737043,0.4387464704388443,0.43826887,346.3365781382886,1.9594208408030014
TabulaMuris_Brain_Microglia_FACS,counts,grp,8,0.43370017,0.4696395288457137,0.590058320957922,0.5753209,247.61301550433933,2.1188700392922946
TabulaMuris_Brain_Microglia_FACS,counts,grp,96,0.33960003,0.3949599301225091,0.5883465966184015,0.589539,289.6873809713464,2.059012049169709
TabulaMuris_Brain_Microglia_FACS,counts,icm,16,0.2250295,0.144928265095475,0.0,0.00078747625,23.300865761296517,4.990873890498232
TabulaMuris_Brain_Microglia_FACS,counts,icm,2,-0.09414616,-0.09572605021158871,0.0,0.0063790316,2.5361626591231694,33.728558454972784
TabulaMuris_Brain_Microglia_FACS,counts,icm,32,0.12809554,0.13793973314606195,0.0,0.011574687,26.541953071616,5.502115972479213
TabulaMuris_Brain_Microglia_FACS,counts,icm,4,-0.028265158,-0.02732128245297295,0.0,-0.025100818,1.976456304091382,20.761026195707498
TabulaMuris_Brain_Microglia_FACS,counts,icm,48,-0.0641574,0.22550987320321766,0.015830387264504423,0.019825332,9.670915575099498,6.9698392261747735
TabulaMuris_Brain_Microglia_FACS,counts,icm,8,-0.034876592,-0.03346871622352885,0.0,-0.025014346,4.711559908768542,10.847834218006227
TabulaMuris_Brain_Microglia_FACS,counts,icm,96,0.40909186,0.34127318692118985,0.009812052021914007,0.016830059,26.84797925654231,6.637504412043796
TabulaMuris_Brain_Microglia_FACS,counts,ipca,16,0.38283485,0.47340885926965043,0.018109563148543808,0.012993343,322.94029605953654,1.916789996241573
TabulaMuris_Brain_Microglia_FACS,counts,ipca,2,0.23184459,0.23533082505214045,-0.2719205681156433,0.016041128,340.1805356323932,1.8196245761347594
TabulaMuris_Brain_Microglia_FACS,counts,ipca,32,0.38311616,0.3756708894490938,0.010497834918524095,0.00853463,318.72578712131644,1.93824613391243
TabulaMuris_Brain_Microglia_FACS,counts,ipca,4,0.30065158,0.4839104291183403,-0.024648660424563516,0.0024669892,334.0517679901438,1.8439511931715173
TabulaMuris_Brain_Microglia_FACS,counts,ipca,48,0.38006717,0.3648374827871297,0.007686313923884437,0.00654686,316.78792863641564,1.9457698531082548
TabulaMuris_Brain_Microglia_FACS,counts,ipca,8,0.365119,0.5477864306536824,0.027762140161206244,0.018647041,328.2563565962329,1.881579692135438
TabulaMuris_Brain_Microglia_FACS,counts,ipca,96,0.37605262,0.35231421215506253,0.0042124452934191306,0.0037133652,314.0757135134367,1.9580984536186516
TabulaMuris_Brain_Microglia_FACS,counts,isomap,16,0.341727,0.23319633867110423,-0.031022554017221066,-0.028540248,238.07267613340164,2.030332635723165
TabulaMuris_Brain_Microglia_FACS,counts,isomap,2,0.16977026,0.1400991769409987,-0.5212133299277927,-0.16991083,270.7813952916316,1.832257465451989
TabulaMuris_Brain_Microglia_FACS,counts,isomap,32,0.34156328,0.24350216158883753,-0.029619756846778433,-0.027477356,227.9731833288457,2.095725098409996
TabulaMuris_Brain_Microglia_FACS,counts,isomap,4,0.23749535,0.33680795603921043,-0.12845662114994197,-0.078563355,254.1209543071748,1.8897776947115597
TabulaMuris_Brain_Microglia_FACS,counts,isomap,48,0.33940095,0.22474796482450274,-0.028562205318417952,-0.027037296,221.90748158261644,2.138646415586726
TabulaMuris_Brain_Microglia_FACS,counts,isomap,8,0.33073384,0.31465470637005055,-0.026412442724384814,-0.032691862,248.1444737845053,1.9635013701753046
TabulaMuris_Brain_Microglia_FACS,counts,isomap,96,0.33286867,0.1842064028302725,-0.027275708036696822,-0.026739452,211.98548244634983,2.2051814191937598
TabulaMuris_Brain_Microglia_FACS,counts,ivis,16,0.42953783,0.4163452149805151,-0.02491313125745092,-0.042512972,649.5689086742667,1.4220790091901208
TabulaMuris_Brain_Microglia_FACS,counts,ivis,2,-0.955928,-0.9559281713662143,-0.06695366092678147,-0.9545618,819.8512986747278,1.8133541192720077
TabulaMuris_Brain_Microglia_FACS,counts,ivis,32,0.30793896,0.34369657464957637,0.12624440099801826,0.121673994,257.17567810265336,1.9595454707093989
TabulaMuris_Brain_Microglia_FACS,counts,ivis,4,-0.007349853,-0.00734985300293994,-0.0070638665047710715,0.0,2367.8277882810553,1.0736342448672147
TabulaMuris_Brain_Microglia_FACS,counts,ivis,48,0.39212748,0.4355346456955781,0.24863315520797805,0.2487027,637.2445758807158,1.5727749973452376
TabulaMuris_Brain_Microglia_FACS,counts,ivis,8,-0.05427004,-0.05573365889235882,-0.053285960771652964,-0.053272903,839.8216085474915,1.4387286507538413
TabulaMuris_Brain_Microglia_FACS,counts,ivis,96,0.3932694,0.3464845333313957,0.30111695126413257,0.30799913,605.9412722380166,1.6303124353863412
TabulaMuris_Brain_Microglia_FACS,counts,kpca-cos,16,0.38880378,0.33211687501641796,-0.07512538654589287,-0.035656612,440.617994161643,1.7889909433905269
TabulaMuris_Brain_Microglia_FACS,counts,kpca-cos,2,0.25039312,0.26732774413508464,-0.5501679305133571,-0.111997984,559.3075398606705,1.6271231857669413
TabulaMuris_Brain_Microglia_FACS,counts,kpca-cos,32,0.39740488,0.2322852087751092,-0.05165003207810597,-0.033643395,417.2658433108245,1.8438233520422989
TabulaMuris_Brain_Microglia_FACS,counts,kpca-cos,4,0.17957635,0.05443375068046922,-0.2656200322673879,-0.11719215,487.35196659903016,1.7126693247895985
TabulaMuris_Brain_Microglia_FACS,counts,kpca-cos,48,0.3944745,0.2240993108000478,-0.04550904192513038,-0.03332258,406.02603701399306,1.867373521728321
TabulaMuris_Brain_Microglia_FACS,counts,kpca-cos,8,0.3827924,0.2883001873532495,-0.13954932094036568,-0.038110036,469.55083949094524,1.7144450189297757
TabulaMuris_Brain_Microglia_FACS,counts,kpca-cos,96,0.38386175,0.20985021522748465,-0.041518445165188704,-0.035897907,390.67422455473275,1.8947039753525452
TabulaMuris_Brain_Microglia_FACS,counts,kpca-pol,16,0.3534282,0.6422424704283505,0.29957433629935676,0.3209719,100.56087523120804,2.196848929503311
TabulaMuris_Brain_Microglia_FACS,counts,kpca-pol,2,0.2933104,0.2872162609681163,-0.08051536016096375,0.3123136,104.60195394790692,2.461448583472698
TabulaMuris_Brain_Microglia_FACS,counts,kpca-pol,32,0.3686704,0.6652933024381891,0.3103458942646537,0.32090163,100.16517380879064,2.240385646355533
TabulaMuris_Brain_Microglia_FACS,counts,kpca-pol,4,0.29123485,0.2790819025096822,0.2479186111179415,0.31044924,102.4140807834635,2.487347133209163
TabulaMuris_Brain_Microglia_FACS,counts,kpca-pol,48,0.3689539,0.6206447866472615,0.3123541232958157,0.31920093,99.99843848151613,2.249285427072672
TabulaMuris_Brain_Microglia_FACS,counts,kpca-pol,8,0.28767577,0.04020441185755754,0.27949134347011567,0.32004857,100.67825636885304,2.4685043494550354
TabulaMuris_Brain_Microglia_FACS,counts,kpca-pol,96,0.37395462,0.5728880918539432,0.3127280223752145,0.3158213,99.82090141547194,2.270591638252272
TabulaMuris_Brain_Microglia_FACS,counts,kpca-rbf,16,-0.116684556,-0.11668455731225401,-0.02294700299600111,-0.02229317,0.7016095605521603,26.243783606200793
TabulaMuris_Brain_Microglia_FACS,counts,kpca-rbf,2,-0.068562575,-0.06856256216377794,-0.13893454059799612,-0.10253931,0.681846013864256,88.64053766709542
TabulaMuris_Brain_Microglia_FACS,counts,kpca-rbf,32,-0.12164672,-0.1216467301518549,-0.013855950552215378,-0.013568518,0.6411189265218225,26.454165669536778
TabulaMuris_Brain_Microglia_FACS,counts,kpca-rbf,4,-0.009979912,-0.009979909704269607,-0.04400099543054154,-0.029906733,1.8512974688934924,36.02214104506889
TabulaMuris_Brain_Microglia_FACS,counts,kpca-rbf,48,-0.10907032,-0.10907032872573452,-0.010549398435611335,-0.010391112,0.8290712458052394,21.544625412358798
TabulaMuris_Brain_Microglia_FACS,counts,kpca-rbf,96,-0.1080381,-0.10803809598768378,-0.007179337038678088,-0.007223752,0.8915405998896403,20.76349260485253
TabulaMuris_Brain_Microglia_FACS,counts,lda,16,0.2787982,0.285144800818175,0.14380857228751565,0.22188582,191.70374199785238,2.164570622507546
TabulaMuris_Brain_Microglia_FACS,counts,lda,2,-0.1659974,-0.1659974106464325,-0.9339027815228135,-0.4335425,650.9508105091129,1.4584936513953775
TabulaMuris_Brain_Microglia_FACS,counts,lda,32,0.27761778,0.17576470955643347,0.09344461362063092,0.14757471,151.59819357837029,2.420871610542033
TabulaMuris_Brain_Microglia_FACS,counts,lda,4,0.43780014,0.5769530202309291,0.6060620049477378,0.60005563,403.9952989370869,1.8606076361748523
TabulaMuris_Brain_Microglia_FACS,counts,lda,48,0.13326518,0.061570288594006144,0.05554577289286189,0.092263535,115.90283948302364,2.845284848227133
TabulaMuris_Brain_Microglia_FACS,counts,lda,8,0.27184317,0.398419840636355,0.2804409604663686,0.33133852,217.75397316616233,2.1547825092442747
TabulaMuris_Brain_Microglia_FACS,counts,lda,96,0.23407502,0.11868771250162138,0.04675790482606613,0.06848048,93.8035168344362,2.973593854711734
TabulaMuris_Brain_Microglia_FACS,counts,lle,16,0.17059317,0.1826669922583504,-0.010298223976158588,-0.0036818567,136.70148921782527,2.964996056314492
TabulaMuris_Brain_Microglia_FACS,counts,lle,2,0.37011674,0.584556128636014,0.0010504434335130892,0.5496096,57.21360741662912,3.1802050705833924
TabulaMuris_Brain_Microglia_FACS,counts,lle,32,0.16498128,0.17669302267667722,0.0006907128326256507,0.002112873,73.52799196672768,4.254061665031217
TabulaMuris_Brain_Microglia_FACS,counts,lle,4,0.044150054,0.2598749663961112,0.11965764281993042,0.18426909,25.780575305184456,4.834055066439848
TabulaMuris_Brain_Microglia_FACS,counts,lle,48,0.14524794,0.15478239133198476,-0.0010504947718649616,0.00021937994,53.75377068834022,5.081350513063911
TabulaMuris_Brain_Microglia_FACS,counts,lle,8,0.0022795645,0.1313651603652983,-0.013484912242204715,0.0030909078,16.13916137385632,6.387421592485549
TabulaMuris_Brain_Microglia_FACS,counts,lle,96,0.19972469,0.20263044737525682,0.004370817741848353,0.0054225335,30.90869949142113,6.537237538840652
TabulaMuris_Brain_Microglia_FACS,counts,lsnmf,16,-0.010184108,-0.010243165263287085,-0.02085207279103254,-0.024880301,1.2102043111740184,28.679952912804833
TabulaMuris_Brain_Microglia_FACS,counts,lsnmf,2,-0.0046654684,-0.004593793869696839,-0.061442884279272914,-0.020753514,0.3375483188640047,48.626580806705455
TabulaMuris_Brain_Microglia_FACS,counts,lsnmf,32,0.0021377574,0.0021242932663791247,-0.013351796265502636,0.000632964,1.4319007790296072,24.36267756346807
TabulaMuris_Brain_Microglia_FACS,counts,lsnmf,4,-0.044599757,-0.04449133110905227,-0.030626695358682038,-0.11302565,0.5366123543551016,45.50819016188223
TabulaMuris_Brain_Microglia_FACS,counts,lsnmf,48,-0.0062645962,-0.006265273546301239,-0.010045937610759607,-0.010243781,1.1211059878077976,26.303544546954072
TabulaMuris_Brain_Microglia_FACS,counts,lsnmf,8,-0.017237822,-0.0173175596891156,-0.023371252958710623,-0.037074827,1.0639872703325188,25.397709145176933
TabulaMuris_Brain_Microglia_FACS,counts,lsnmf,96,-0.0049906536,-0.005001134077734306,-0.007587712095538826,-0.008284131,1.1443988557920073,27.4101470187686
TabulaMuris_Brain_Microglia_FACS,counts,mctsne,2,0.05314475,0.10178113436700452,-0.25321482495616593,-0.20775418,53.0169671804429,3.5821914398980557
TabulaMuris_Brain_Microglia_FACS,counts,mctsne,32,nan,nan,nan,nan,nan,nan
TabulaMuris_Brain_Microglia_FACS,counts,mctsne,4,0.061800428,0.15196542677573907,-0.06880656293522716,-0.04008703,77.79040597893443,3.0324061453973186
TabulaMuris_Brain_Microglia_FACS,counts,mctsne,48,-0.94996625,-0.951132448984035,-0.9538492458686525,-0.9026575,0.057989661829128916,2.6071329393511196
TabulaMuris_Brain_Microglia_FACS,counts,mctsne,8,0.05018718,0.07664954404631388,-0.04264117514975026,-0.02318435,73.1859912285766,2.910346836972448
TabulaMuris_Brain_Microglia_FACS,counts,mctsne,96,nan,nan,nan,nan,nan,nan
TabulaMuris_Brain_Microglia_FACS,counts,nmf,16,0.60246843,0.492843291908646,0.6325159934862209,0.6262974,539.2766793076801,1.7688099611126986
TabulaMuris_Brain_Microglia_FACS,counts,nmf,2,0.18729351,0.19190735151842891,-0.9511097086408778,-0.2903582,572.7795257195825,2.0507713502268463
TabulaMuris_Brain_Microglia_FACS,counts,nmf2,16,0.18830349,0.13404774001508768,0.05881254722481398,0.20912111,412.729553476283,1.8714282623981628
TabulaMuris_Brain_Microglia_FACS,counts,nmf2,2,0.17422393,0.1914262725313207,-0.9349433458757668,-0.19874606,816.9440758867441,1.9957677425332243
TabulaMuris_Brain_Microglia_FACS,counts,nmf2,32,0.23668537,0.16841577639512723,0.1733768333270234,0.27547157,587.7981096546828,1.8094506512275428
TabulaMuris_Brain_Microglia_FACS,counts,nmf2,4,0.2889261,0.315193317719859,0.21158213443212534,0.25258294,431.2434588620497,1.7853535993229632
TabulaMuris_Brain_Microglia_FACS,counts,nmf2,48,0.3905339,0.22868788487408565,0.1305291258397111,0.3111138,426.3663509581535,1.9087186353721348
TabulaMuris_Brain_Microglia_FACS,counts,nmf2,8,0.25352356,0.2601452127933847,0.20048531212855755,0.30118948,436.7620609887658,1.8884079954307558
TabulaMuris_Brain_Microglia_FACS,counts,nmf2,96,0.39225784,0.22527037239919814,0.15994112954746256,0.31658953,350.53838160479165,2.082030923267034
TabulaMuris_Brain_Microglia_FACS,counts,nmf,32,0.6059385,0.4481646759243714,0.5967350854894327,0.6030173,455.2809004978599,1.919319701798871
TabulaMuris_Brain_Microglia_FACS,counts,nmf,4,0.25173005,0.3742860425856998,-0.18066706115953524,0.19081767,556.6581417369493,1.6479988184641208
TabulaMuris_Brain_Microglia_FACS,counts,nmf,48,0.59157616,0.41606683991978277,0.5675106995665371,0.5757919,438.84474702155626,1.9375672334681193
TabulaMuris_Brain_Microglia_FACS,counts,nmf,8,0.613239,0.6046950219216911,0.7003681468105213,0.683082,557.0878890817261,1.683007193896687
TabulaMuris_Brain_Microglia_FACS,counts,nmf,96,0.58825934,0.4205843038529276,0.5631138262245368,0.5691771,420.14979964561024,1.9712598759868747
TabulaMuris_Brain_Microglia_FACS,counts,nsnmf,16,0.4420024,0.2925236721968635,0.11839456060413324,0.38649988,410.5168963067927,2.0223402593844653
TabulaMuris_Brain_Microglia_FACS,counts,nsnmf,2,-0.023805358,-0.023805353406068236,-0.7266954406756524,-0.19472796,160.55301088199954,2.0268249354836416
TabulaMuris_Brain_Microglia_FACS,counts,nsnmf,32,0.5584225,0.24789202330254093,0.06842879805788706,0.3649483,514.0765403177297,1.8094424297970624
TabulaMuris_Brain_Microglia_FACS,counts,nsnmf,4,0.40149668,0.38954669953951593,0.06139176230321847,0.37621108,696.1319011146805,1.1316466924021367
TabulaMuris_Brain_Microglia_FACS,counts,nsnmf,48,0.5622471,0.26871304924585415,0.11648215731791701,0.36763728,453.6927347087766,2.0108193015082
TabulaMuris_Brain_Microglia_FACS,counts,nsnmf,8,0.37235138,0.3024633055832704,0.04781099867677409,0.3013247,352.91565628958284,1.7630903545107743
TabulaMuris_Brain_Microglia_FACS,counts,nsnmf,96,0.6461629,0.2632739804785459,0.04223508098951953,0.3376144,642.3443014983515,1.7447397489882353
TabulaMuris_Brain_Microglia_FACS,counts,pca,16,0.38283592,0.4734070648332949,0.01199331225245939,0.012993567,322.9402302872879,1.9167915185434756
TabulaMuris_Brain_Microglia_FACS,counts,pca,2,0.23184459,0.23533082505214045,-0.2719205681156433,0.016041128,340.1805356323932,1.8196245761347594
TabulaMuris_Brain_Microglia_FACS,counts,pca,32,0.38312814,0.3757379428066031,0.008130343084706521,0.008538923,318.7265394345529,1.9382538941462981
TabulaMuris_Brain_Microglia_FACS,counts,pca,4,0.30065158,0.48391043566799324,-0.05345815909598657,0.0024669892,334.0517679901438,1.8439512025241502
TabulaMuris_Brain_Microglia_FACS,counts,pca,48,0.3801256,0.36434465731247473,0.006328242428283132,0.006541554,316.7914461429429,1.9458220160351682
TabulaMuris_Brain_Microglia_FACS,counts,pca,8,0.365119,0.5477864279129289,0.004055421492772707,0.018647023,328.2563745569664,1.8815796952811727
TabulaMuris_Brain_Microglia_FACS,counts,pca,96,0.3760809,0.3527384668393842,0.003751552915994726,0.0037149992,314.08475713994005,1.9580976014052311
TabulaMuris_Brain_Microglia_FACS,counts,phate,16,0.13775478,0.23645438329359406,0.11542083262195504,0.119081855,111.02740674213076,2.4275668124675236
TabulaMuris_Brain_Microglia_FACS,counts,phate,2,0.077075884,0.0632430640825249,-0.44960703034626553,0.08567098,125.3840637966001,2.9896595623315174
TabulaMuris_Brain_Microglia_FACS,counts,phate,32,0.13652249,0.17767565118399392,0.11348744690385004,0.11530829,107.24537123166084,2.4645118886178046
TabulaMuris_Brain_Microglia_FACS,counts,phate,4,0.14403269,0.3614464101233167,0.07581995416895382,0.11361349,108.13326233144922,2.540231545141761
TabulaMuris_Brain_Microglia_FACS,counts,phate,48,0.13891521,0.13679173818216875,0.12118304567850363,0.12236276,113.97734984404251,2.403335356658129
TabulaMuris_Brain_Microglia_FACS,counts,phate,8,0.17154837,0.3279835071945418,0.12407453942360129,0.13425882,121.69464632514963,2.339962642538394
TabulaMuris_Brain_Microglia_FACS,counts,phate,96,0.13296354,0.09868055875696873,0.11628438720861721,0.11695393,110.11979187851618,2.43833012621235
TabulaMuris_Brain_Microglia_FACS,counts,pmf,16,0.50173235,0.281929548801202,0.05654862536302198,0.3701444,519.9180669954245,1.8662797687986818
TabulaMuris_Brain_Microglia_FACS,counts,pmf,2,0.19548905,0.19548903604860005,-0.4964917230790902,0.15611488,83.77281797743136,5.077856570212176
TabulaMuris_Brain_Microglia_FACS,counts,pmf,32,0.49653006,0.23803068705075456,0.04775611742420785,0.31210092,416.3779657565969,2.0123069408419973
TabulaMuris_Brain_Microglia_FACS,counts,pmf,4,0.38597304,0.36394935786886806,-0.07267245258598008,0.36652705,395.5349185813569,1.6622282752456703
TabulaMuris_Brain_Microglia_FACS,counts,pmf,48,0.5055312,0.27469459113147293,0.04686348101930731,0.29358274,365.01693734370843,2.136644712695695
TabulaMuris_Brain_Microglia_FACS,counts,pmf,8,0.48939845,0.36778263470881434,0.02780696456354134,0.40624446,529.414070688861,1.6019964012004877
TabulaMuris_Brain_Microglia_FACS,counts,pmf,96,0.5354003,0.22727787652006848,0.056281567782502186,0.25382283,326.59052095018257,2.2606091761599694
TabulaMuris_Brain_Microglia_FACS,counts,psmf,16,0.34350002,0.34427404911568077,0.48606917733859945,0.49630663,99.75805975544509,2.9049567266947505
TabulaMuris_Brain_Microglia_FACS,counts,psmf,2,0.21425928,0.20276145315696253,0.22533709392729212,0.252412,688.5097738638603,2.0635204093455024
