"dataset","protocol","species","tissue.type","n_samples","n_genes","n_classes","max_class_perc","min_class_perc","measure","bd","fa","fica","grp","icm","ipca","isomap","ivis","kpca.cos","kpca.pol","kpca.rbf","lda","lle","lsnmf","mctsne","nmf","nmf2","nsnmf","pca","phate","pmf","psmf","saucie","snmf","spca","spca.batch","spectral","srp","tsvd","umap","vasc","vpac","zifa"
"TabulaMuris_Bladder_FACS","Smart-Seq2","mouse","bladder",1638,23433,4,0.4004884,0,"ss_cos",1,0.392657288120701,0.750369373976902,0.0655361390683041,0.537378955437613,0.487197198693668,0.817274377909895,0.911652009428304,0.968835449755633,0.448930714779654,0.530088042320518,0.745688547877624,0.233150426577096,0.495713437341088,0.460202656476478,0.856907724159131,0.379506034325877,0.873228685428654,0.48719489949317,0.785645883616498,0.435601656146259,0.386941277900087,-0.514479212668704,0.683625215188479,0.536171998788692,0.312262850138878,0.240211394921729,0,0.567781357800519,0.601175118902659,0.357712407249819,0.471934116879437,0.312946726313037
"TabulaMuris_Bladder_FACS","Smart-Seq2","mouse","bladder",1638,23433,4,0.4004884,0,"vrc",0.865069068270766,0.663250355002713,0.674156302395983,0,0.944904340356305,0.582273365928905,0.977775695040686,0.479614386269971,0.467065901302658,0.550294274484979,0.300720757285732,0.800681572525375,0.424288230497735,0.958213158053688,0.742308869439767,1,0.827850761223717,0.450425714904048,0.582273365928905,0.842995400331639,0.924903630283145,0.712267345383799,-2.95814961888722,0.949613544310837,0.576424838881543,0.621729486384537,0.633798061680713,0.0215336102531462,0.586964694487258,0.848755017200825,0.275004750569669,0.483635110418985,0.602801716493161
"TabulaMuris_Bladder_FACS","Smart-Seq2","mouse","bladder",1638,23433,4,0.4004884,0,"ss_cor",1,0.140381978348288,0.293046180250156,0.0671959166412688,0.466990984542384,0.501983776124018,0.643610700794714,0.831290189674872,0.770494233342598,0.499788311730581,0.485436506104413,0.735496390821297,0.230554802414132,0.467710252652783,0.474633868778476,0.801540131312781,0.318786079830672,0.846499487545975,0.516977249237178,0.641012833352055,0.390220078283795,0.457649563172742,-0.499043272352936,0.618072488127889,0.580750360863971,0.316323206752558,0.113329486729525,0,0.432243447015878,0.623074210887418,0.428775129015395,0.467393398950271,0.184562658093439
"TabulaMuris_Bladder_FACS","Smart-Seq2","mouse","bladder",1638,23433,4,0.4004884,0,"ss_seu",0.702585120192025,0.801472067558321,0.705968088957375,0.00988168079159616,0.702884336321045,0.705968092448118,0.770552095636891,1,0.983547550402115,0.669416456420251,0.709398167145861,0.748293504988058,0.18558340793955,0.716255740287711,0.688874591231114,0.703001650803871,0.72202673262138,0.888691280437768,0.705968092448118,0.757737714810194,0.69588861929981,0.776021273875609,-0.387756939107705,0.703063088396129,0.703938255019205,0.674497632331082,0.730497351914965,0,0.682058700874982,0.770192621104758,0.423087039180192,0.36845423170716,0.767417706108796
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"dbs",0.595667355512491,0.658992747077014,0.775331380493841,0.389083154635715,0.566178605692893,0.828909188314864,0.383375933967527,0.856333293793144,0.634700182491531,0.729631621576706,0.791340609614052,0.751355971126041,0.127660001261425,0,0.184436467036596,0.529385161972559,0.40096070062603,0.7977744239644,0.828909723908085,0.765882695973499,0.519369928737298,0.783728390167532,-0.106435534578935,0.730129865783067,0.776365347136595,0.680703910099707,0.206985523245584,0.480484888022826,0.765460292469331,0.368235846478434,0.92838909744559,1,0.737124126888365
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_euc",0.682553414148472,0.980461664960498,0.71568560009554,0.547676786154165,0.51143744901183,0.563825752057796,0.47833727839574,1,0.549440397933069,0.470874451729357,0.39103596238833,0.553714591883346,0.672013095383691,-0.0446731060345759,0,0.812073983300591,0.486646891422105,0.860559243448099,0.563827931574349,0.899994753255694,0.697445108257117,0.716939632068624,0.0963599493499203,0.825602154182323,0.551240870049341,0.571476090779998,0.0297253836240716,0.595091800589221,0.518606821446193,0.241018056187206,0.155030576319901,0.66871342513512,0.541954597984107
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cor",0.914375187195792,0.287578787681632,0.253525046755242,0.698478756687479,0.268329130994899,0.0409853856113805,0.0915673865166704,0.971705020581011,0.153212421231956,0.374196218153562,0.945317000922345,0.717191877095289,0.148438869901826,0,-0.041337266932954,0.827464123722835,0.255926250998602,0.146961946863092,0.0538980408869815,0.470607560395101,0.074645445635186,0.768740816293499,0.172840180119312,0.574711242023525,0.0298032386666978,0.0349343879527829,0.0187274480599135,0.659913922337349,0.754702533751036,1,0.00937606451072385,0.156270328020915,0.310748608321303
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"vrc",0.710031742802528,0.556151699780245,0.58618934215676,0.489679009725353,0.385449355172002,0.697720781564928,0.394596917845961,1,0.793912629352304,0.539463202698325,0.873209807823527,0.58531917391159,0.0981280905834251,0.340439061086181,0,0.545381622328322,0.678645262265855,0.606267702155197,0.697720781564928,0.912742973696145,0.550732250428552,0.796150010556625,-1.07807405004844,0.646324327243547,0.663385367699862,0.70320469832872,0.23085901081916,0.675368848000463,0.730950522529597,0.390911212586174,0.990554343048119,0.769897829916492,0.698831948381092
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_seu",0.652825128757685,0.943238019630051,0.68071842697832,0.566642099956388,0.379257055207887,0.68071842613894,0.401349262378074,1,0.544922648178444,0.852251166711565,0.425126059325817,0.723294872668102,0.734393645035957,-0.073062551944036,0.1029116941556,0.763791751758829,0.341186503503611,0.449725171588979,0.680718422138077,0.713223798734525,0.417954691873913,0.636582967100183,0.066544296836832,0.512044225640095,0.680717483437098,0.55930901461311,0,0.312252341778849,0.664320146563139,0.267563300922547,0.228304657388705,0.459469610134585,0.55601082191923
"TabulaMuris_Brain_Microglia_FACS","Smart-Seq2","mouse","brain",4762,23433,3,0.9090718,0,"ss_cos",0.899040654556865,0.343750407661404,0.106623449145063,0.711050806392003,0.480189626703747,0.02064756583227,0.129188990417272,1,0.150933413113742,0.386261512683051,0.0821781814804766,0.723769001695517,0.662762532719531,0.0493677523017705,-0.0299408641643789,0.824176222354779,0.380961731521951,0.465507207119839,0.020647544064126,0.486981662504672,0.489385143742679,0.933294558383539,0.16902555848208,0.597885058895896,0.0261912808142121,0.0310613176965951,0,0.736442862545901,0.77998713205196,0.375394347311513,0.0515119531774674,0.189327702569156,0.355307042711579
"TabulaMuris_Brain_Neurons_FACS","Smart-Seq2","mouse","brain",5799,23433,11,0.204518,0,"ss_seu",0.917136775769043,1,0.893788787342143,0.0299040374105368,0.908761603811729,0.894136776111274,0.389117479342516,0.429421917680679,0.642361870634431,0.872871851106332,0.414092181704217,0.751774941662273,0.192170175618002,0.765137900386032,0.329688539463867,0.888183970723019,0.632814514191341,0.563505764816357,0.894136776534451,0.679694179006234,0.723253370898891,0.895283478569467,-0.523925162880134,0.80481253437123,0.879182956777685,0.906039095730738,0.31944122097836,0,0.739582420388093,0.133125266418655,0.660461363710454,0.623412676581911,0.790776125264236
"TabulaMuris_Brain_Neurons_FACS","Smart-Seq2","mouse","brain",5799,23433,11,0.204518,0,"ss_euc",0.478273413640452,0.886102131485537,0.788334028888238,0.0270994317549632,0.727547676145299,0.768355046814037,0.203367690458431,0.389622768297504,0.619629084311219,0.765461106433634,0.377630190142836,0.64818169487773,0.131145986553546,0.753991627215891,0.283037700555895,0.827757406214063,0.647092410978825,0.501135416149819,0.768353885117736,0.6328431732194,0.685185465330877,0.861351494759794,-0.516977272418661,0.729911392518128,0.762066061899619,0.78624284646779,0.244635970588741,0,0.742028427069919,0.17818183066712,0.617886643120545,1,0.734644814453609
"TabulaMuris_Brain_Neurons_FACS","Smart-Seq2","mouse","brain",5799,23433,11,0.204518,0,"ss_cos",0.541291504469027,1,0.863527418345248,0,0.952045671446931,0.880662406227243,0.507950875883309,0.692701881920163,0.837260475812486,0.862716471062591,0.687327779306048,0.828613780267674,0.296425393033116,0.83047726935998,0.532771099787172,0.981109908823747,0.803987592773736,0.683876188804529,0.880662671618521,0.874500286136915,0.757878335158261,0.952348748286724,-0.128470420676191,0.902242609556629,0.87455486827648,0.851675397712406,0.515419871091636,0.624197386666959,0.835647356852107,0.43850049072882,0.786432402034468,0.992794131397709,0.619131014086383
"TabulaMuris_Brain_Neurons_FACS","Smart-Seq2","mouse","brain",5799,23433,11,0.204518,0,"dbs",0.290519001961409,0.443903522118272,0.459602671988222,0,0.57152441734479,0.616733108164932,0.357498440473441,0.689719969684263,0.5403543278027,0.499185214692358,0.498394619881735,0.586805747106473,0.328583717017203,0.345831558233402,0.604082191347645,0.651474549591628,0.294658503327572,0.312182384757153,0.612055658508195,0.77908135088714,0.486147253326841,0.414973957726613,-0.272546630000128,0.48219885446855,0.670929024731065,0.506669090795821,0.238215490327606,0.219047519335758,0.611095338909192,0.247795882091405,0.560097567395601,1,0.538648123465973
"TabulaMuris_Brain_Neurons_FACS","Smart-Seq2","mouse","brain",5799,23433,11,0.204518,0,"vrc",0.965222391382458,0.895505073012442,0.948538593851842,0,0.985785788880944,0.788389426683203,0.323124164393096,0.767853570320765,0.795263161067845,0.632132096821411,0.659688843682345,1,0.31105167981637,0.915272142207897,0.743754354877692,0.982712973184451,0.89731489274771,0.578217882977836,0.788389426683203,0.945677493043569,0.819182331780871,0.868646246417203,-2.75756273060096,0.979470044790774,0.813723809294579,0.846548179467013,0.743840331800007,0.214372667150335,0.773420022004325,0.902090289704698,0.913105457968696,0.930426744078176,0.943310994272001
"TabulaMuris_Brain_Neurons_FACS","Smart-Seq2","mouse","brain",5799,23433,11,0.204518,0,"ss_cor",0.512119693262249,0.973713645767238,0.543976520111749,0,0.951515813480768,0.853961032378666,0.452564551125835,0.679755936745459,0.733221023731488,0.846890790206806,0.667075673224553,0.808170361672723,0.235335528321281,0.809850493669487,0.518454683610871,0.984250973865632,0.780622335753817,0.674288116602333,0.887491870497945,0.846838980523371,0.713483448138966,0.990424299634404,-0.200293150620773,0.912373121990922,0.868131383976229,0.807770856404665,0.0721009936551509,0.593718264367076,0.825799025551998,0.332331114038643,0.751035101113025,1,0.531654506846987
"TabulaMuris_Colon_FACS","Smart-Seq2","mouse","colon",4149,23433,6,0.4321523,0,"ss_seu",0.673239717272281,0.817895398601538,0.507256160808751,0.0476540121477221,0.628864065773918,0.507256160517113,0.0438831216389504,0.523374879278808,0.532341823730106,0.105545587529914,0.315025609829624,0.419088820154403,0.202114858352509,0.114954316323911,0.15882206397792,0.73799279907905,-0.664636073574795,0.668409812644936,0.507158093576799,1,0.515766191241853,0.628338241044045,0,0.584938911058872,0.717808272308161,0.314322086255342,0.229251645957374,0.0237523872157342,0.504521429195029,0.198177190809977,0.74034556458367,0.588399831938957,0.441986677037459
"TabulaMuris_Colon_FACS","Smart-Seq2","mouse","colon",4149,23433,6,0.4321523,0,"ss_cor",0.738413903067317,0.879685500136985,0.717136737544664,0.623071694954098,0.919620377751765,0.306872359026646,0,0.862650803198638,0.716204661023546,-0.00639639147045455,0.618822231523941,0.931755977870853,0.658254328207074,0.619028339378729,0.524608308811671,0.927874709110034,0.627590088642424,0.816280796750139,0.307094426433535,0.512153589327217,0.815025155168379,1,0.587715041857935,0.880492732241147,0.84669295746622,0.561178794670176,0.655073713593666,0.812817931375186,0.872083165529229,0.202553871528304,0.748549065142273,0.396954237486957,0.86812242975029
"TabulaMuris_Colon_FACS","Smart-Seq2","mouse","colon",4149,23433,6,0.4321523,0,"ss_euc",0.64209923017907,0.990635130423762,0.810770723165829,0.518674717024192,0.870768853100354,0.417038511838777,0.131942061138888,0.814582030465359,0.824927465345929,-0.157017801265877,0.529771788892752,0.948721932155114,0.634890192750408,0.584539422428236,0.449909349473405,1,0.15639548778325,0.847181708606175,0.415609365971071,0.833159794310125,0.852748371242279,0.917245301971019,0.514068746379146,0.747430748480402,0.744846190518211,0.619445196994875,0.63674831505368,0.494756421806077,0.41478556561931,0,0.901555718730766,0.650513933844237,0.669557611321186
"TabulaMuris_Colon_FACS","Smart-Seq2","mouse","colon",4149,23433,6,0.4321523,0,"vrc",0.50674611236527,0.706201280126001,0.713414296870524,0,0.890128014683052,0.328321038240121,0.257843511529865,0.997765648471148,0.605716548259706,0.169818082744443,0.323815107458938,0.936226711040937,0.033594836331026,0.612901901841822,0.480909988612598,0.973081275966407,0.441278015990203,0.549743386172157,0.328321037180386,0.751985647635532,0.586043751906481,0.504483880464861,-2.07846950401719,1,0.473143816347728,0.515268300663868,0.683152493479623,0.56195126856608,0.337749386580911,0.219214447569715,0.559771791127349,0.460271740820061,0.846559654371286
"TabulaMuris_Colon_FACS","Smart-Seq2","mouse","colon",4149,23433,6,0.4321523,0,"dbs",0.930678584582166,0.804868057324675,0.680567884196928,0.317162019502814,0.53613758031102,0.217246602007565,0.282935714790612,0.820595291519929,0.60140782908062,0,0.519489896642477,0.619590431085923,0.533945352078018,0.385151947106331,0.285330455062325,0.694723624491111,0.539750312979803,0.741089893045825,0.217442354841898,0.80931767014776,0.726030440104641,0.230687526839962,-0.556154915042464,1,0.342273352901091,0.841586931703092,0.590468908066722,0.946956100874715,0.217199413949991,0.314502331663888,0.580413834513977,0.399244379207103,0.486610199930452
"TabulaMuris_Colon_FACS","Smart-Seq2","mouse","colon",4149,23433,6,0.4321523,0,"ss_cos",0.758892290969115,0.923494128752267,0.739231832962529,0.629142319597353,0.952585224017204,0.311818068310528,0,0.882781761270254,0.724548851462409,-0.000853093978800086,0.624320799015681,0.945763710237476,0.665630497851105,0.631124462786519,0.529588203247838,1,0.410626390312551,0.855283063974697,0.311839899696187,0.531533732026298,0.892748776531065,0.959225875356595,0.592885603518779,0.905687456791625,0.649571856447968,0.566721958588102,0.664819966317349,0.819185336184094,0.891710266475889,0.0120065900644345,0.763923718694694,0.415166748306953,0.871939278933362
"TabulaMuris_Fat_FACS","Smart-Seq2","mouse","fat",5862,23433,11,0.3282156,0,"dbs",0.243597813580892,0.363880093385258,0.35151145302757,0,0.507842734367398,0.467945396451369,0.0627034113552427,1,0.526645401322842,0.325811108755622,0.438707604008333,0.434926256730554,0.197439854849787,0.220179024275713,0.201520719472006,0.472716701632104,0.0727112777162661,0.446034895408098,0.468245126953513,0.463149739004659,0.412846893670566,0.379580717135349,-0.325298638604011,0.372656767845386,0.510086561635903,0.33259035644495,0.147888670996752,0.191976852535891,0.470342376012482,0.0290539450519363,NA,0.727996403066992,0.44494749371076
"TabulaMuris_Fat_FACS","Smart-Seq2","mouse","fat",5862,23433,11,0.3282156,0,"ss_seu",0.628778660267609,0.636121796140886,0.650795354281996,0,0.630752914304322,0.650795354840911,0.00781744036409463,1,0.679025521072156,0.295742797066724,0.365586208313396,0.566838161308871,0.361040830240472,0.314835659138961,0.246141268328406,0.629874695428721,0.302928711124636,0.39486962118787,0.650795169592654,0.545275014154933,0.357026834391091,0.506362638451936,-0.142511204544543,0.635852749684653,0.609657079993331,0.535677758548649,0.0174584002204353,0.0445524763996422,0.536093019167928,0.119681289295821,0.766505431259054,0.51109873447636,0.6879894162624
